1.827702e+00	9.176473e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.667402e-05
1.747057e+00	8.638779e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.667402e-05
1.666412e+00	8.102478e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.650129e-05
1.585766e+00	7.567753e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.630591e-05
1.505121e+00	7.034887e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.607539e-05
1.424476e+00	6.504213e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.580364e-05
1.343831e+00	5.976128e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.548251e-05
1.263186e+00	5.451184e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.509304e-05
1.182541e+00	4.930094e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.461515e-05
1.101895e+00	4.413820e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.401796e-05
1.021250e+00	3.903666e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.325908e-05
9.406051e-01	3.401472e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.227206e-05
8.599600e-01	2.909765e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.097166e-05
7.793148e-01	2.431934e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.925116e-05
6.986697e-01	1.971766e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.706081e-05
6.180245e-01	1.531124e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.463964e-05
5.373793e-01	1.105343e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.279683e-05
4.567342e-01	6.820889e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.248346e-05
3.760890e-01	2.490736e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.369391e-05
2.954439e-01	-1.995145e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.562492e-05
2.147987e-01	-6.640395e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.760110e-05
1.341535e-01	-1.142526e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.933239e-05
5.350837e-02	-1.632528e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.076024e-05
-2.713679e-02	-2.131824e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.191260e-05
-1.077819e-01	-2.638593e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.283940e-05
-1.884271e-01	-3.151414e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.358987e-05
-2.690723e-01	-3.669169e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.420157e-05
-3.497174e-01	-4.190989e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.470572e-05
-4.303626e-01	-4.716198e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.512588e-05
-5.110078e-01	-5.244253e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.547877e-05
-5.916529e-01	-5.774718e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.577773e-05
