1.827702e+00	5.013634e-05	1.500000e-01	0.000000e+00	0.000000e+00	2.274084e-05
1.747057e+00	4.830240e-05	1.419355e-01	0.000000e+00	0.000000e+00	2.274084e-05
1.666412e+00	4.642044e-05	1.338710e-01	0.000000e+00	0.000000e+00	2.333631e-05
1.585766e+00	4.448655e-05	1.258065e-01	0.000000e+00	0.000000e+00	2.398026e-05
1.505121e+00	4.249614e-05	1.177419e-01	0.000000e+00	0.000000e+00	2.468117e-05
1.424476e+00	4.044389e-05	1.096774e-01	0.000000e+00	0.000000e+00	2.544781e-05
1.343831e+00	3.832380e-05	1.016129e-01	0.000000e+00	0.000000e+00	2.628911e-05
1.263186e+00	3.612850e-05	9.354839e-02	0.000000e+00	0.000000e+00	2.722173e-05
1.182541e+00	3.384945e-05	8.548387e-02	0.000000e+00	0.000000e+00	2.826024e-05
1.101895e+00	3.147619e-05	7.741935e-02	0.000000e+00	0.000000e+00	2.942841e-05
1.021250e+00	2.899577e-05	6.935484e-02	0.000000e+00	0.000000e+00	3.075722e-05
9.406051e-01	2.639261e-05	6.129032e-02	0.000000e+00	0.000000e+00	3.227917e-05
8.599600e-01	2.364742e-05	5.322581e-02	0.000000e+00	0.000000e+00	3.404042e-05
7.793148e-01	2.073465e-05	4.516129e-02	0.000000e+00	0.000000e+00	3.611828e-05
6.986697e-01	1.762270e-05	3.709677e-02	0.000000e+00	0.000000e+00	3.858817e-05
6.180245e-01	1.427646e-05	2.903226e-02	0.000000e+00	0.000000e+00	4.149345e-05
5.373793e-01	1.066498e-05	2.096774e-02	0.000000e+00	0.000000e+00	4.478226e-05
4.567342e-01	6.773845e-06	1.290323e-02	0.000000e+00	0.000000e+00	4.825012e-05
3.760890e-01	2.613265e-06	4.838710e-03	0.000000e+00	0.000000e+00	5.159118e-05
2.954439e-01	-1.785645e-06	-3.225806e-03	0.000000e+00	0.000000e+00	5.454649e-05
2.147987e-01	-6.382533e-06	-1.129032e-02	0.000000e+00	0.000000e+00	5.700140e-05
1.341535e-01	-1.113801e-05	-1.935484e-02	0.000000e+00	0.000000e+00	5.896792e-05
5.350837e-02	-1.601867e-05	-2.741935e-02	0.000000e+00	0.000000e+00	6.052016e-05
-2.713679e-02	-2.099800e-05	-3.548387e-02	0.000000e+00	0.000000e+00	6.174372e-05
-1.077819e-01	-2.605563e-05	-4.354839e-02	0.000000e+00	0.000000e+00	6.271466e-05
-1.884271e-01	-3.117603e-05	-5.161290e-02	0.000000e+00	0.000000e+00	6.349295e-05
-2.690723e-01	-3.634723e-05	-5.967742e-02	0.000000e+00	0.000000e+00	6.412281e-05
-3.497174e-01	-4.156020e-05	-6.774194e-02	0.000000e+00	0.000000e+00	6.464087e-05
-4.303626e-01	-4.680789e-05	-7.580645e-02	0.000000e+00	0.000000e+00	6.507136e-05
-5.110078e-01	-5.208447e-05	-8.387097e-02	0.000000e+00	0.000000e+00	6.542959e-05
-5.916529e-01	-5.738574e-05	-9.193548e-02	0.000000e+00	0.000000e+00	6.573571e-05
