1.827702e+00	8.419824e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.614143e-05
1.747057e+00	7.886425e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.614143e-05
1.666412e+00	7.355082e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.588652e-05
1.585766e+00	6.826248e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.557543e-05
1.505121e+00	6.300453e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.519863e-05
1.424476e+00	5.778477e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.472501e-05
1.343831e+00	5.261379e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.412019e-05
1.263186e+00	4.750748e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.331822e-05
1.182541e+00	4.248994e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.221749e-05
1.101895e+00	3.760003e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.063492e-05
1.021250e+00	3.290290e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.824443e-05
9.406051e-01	2.850617e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.451939e-05
8.599600e-01	2.454558e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.911135e-05
7.793148e-01	2.103143e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.357540e-05
6.986697e-01	1.770935e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.119388e-05
6.180245e-01	1.430151e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.225709e-05
5.373793e-01	1.067170e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.500965e-05
4.567342e-01	6.774424e-06	0.000000e+00	0.000000e+00	0.000000e+00	4.832628e-05
3.760890e-01	2.611451e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.162086e-05
2.954439e-01	-1.788564e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.456018e-05
2.147987e-01	-6.386030e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.700859e-05
1.341535e-01	-1.114188e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.897257e-05
5.350837e-02	-1.602279e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.052319e-05
-2.713679e-02	-2.100230e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.174592e-05
-1.077819e-01	-2.606001e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.271572e-05
-1.884271e-01	-3.118052e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.349421e-05
-2.690723e-01	-3.635179e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.412385e-05
-3.497174e-01	-4.156484e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.464176e-05
-4.303626e-01	-4.681250e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.507097e-05
-5.110078e-01	-5.208923e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.543144e-05
-5.916529e-01	-5.739054e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.573634e-05
