1.827702e+00	7.855839e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.511255e-05
1.747057e+00	7.330738e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.511255e-05
1.666412e+00	6.808428e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.476646e-05
1.585766e+00	6.289655e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.432777e-05
1.505121e+00	5.775459e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.376037e-05
1.424476e+00	5.267379e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.300188e-05
1.343831e+00	4.767801e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.194767e-05
1.263186e+00	4.280676e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.040350e-05
1.182541e+00	3.812960e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.799679e-05
1.101895e+00	3.377168e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.403829e-05
1.021250e+00	2.992370e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.771487e-05
9.406051e-01	2.666909e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.035722e-05
8.599600e-01	2.371882e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.658334e-05
7.793148e-01	2.075207e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.678768e-05
6.986697e-01	1.762726e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.874763e-05
6.180245e-01	1.427775e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.153398e-05
5.373793e-01	1.066532e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.479402e-05
4.567342e-01	6.773878e-06	0.000000e+00	0.000000e+00	0.000000e+00	4.825394e-05
3.760890e-01	2.613171e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.159277e-05
2.954439e-01	-1.785790e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.454712e-05
2.147987e-01	-6.382701e-06	0.000000e+00	0.000000e+00	0.000000e+00	5.700170e-05
1.341535e-01	-1.113821e-05	0.000000e+00	0.000000e+00	0.000000e+00	5.896836e-05
5.350837e-02	-1.601889e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.052036e-05
-2.713679e-02	-2.099823e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.174389e-05
-1.077819e-01	-2.605588e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.271480e-05
-1.884271e-01	-3.117623e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.349231e-05
-2.690723e-01	-3.634749e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.412370e-05
-3.497174e-01	-4.156048e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.464098e-05
-4.303626e-01	-4.680808e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.507030e-05
-5.110078e-01	-5.208476e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.543085e-05
-5.916529e-01	-5.738604e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.573581e-05
